2;industrial_complex;2643.00;9.70;2722.00;5.69;0
2;industrial_complex;2615.00;9.70;2688.00;3.52;0
2;industrial_complex;2619.00;9.70;2671.00;3.63;0
2;industrial_complex;2607.00;9.70;2744.00;1.47;0
2;industrial_complex;2590.00;9.70;2701.00;4.13;0
2;industrial_complex;2571.00;9.70;2697.00;0.52;0
2;air_base;2563.00;9.70;2719.00;2.07;0
2;naval_base;2523.00;9.50;2659.00;-3.82;19671
2;naval_base;2655.00;9.70;2818.00;0.00;19654
2;naval_base;2535.00;9.50;2743.00;-1.33;20064
2;naval_base;2565.00;9.70;2689.00;-0.32;19850
2;naval_base;2541.00;9.50;2710.00;-1.05;19637
2;naval_base;2652.00;9.50;2816.00;-3.78;20058
2;naval_base;2573.00;9.70;2767.00;-2.57;20001
2;naval_base;2598.00;9.50;2690.00;-2.23;19850
2;naval_base;2584.00;9.70;2699.00;0.51;19850
2;naval_base;2635.00;9.70;2768.00;-3.46;20060
2;naval_base;2671.00;9.70;2766.00;-3.93;19788
2;naval_base;2568.00;9.70;2764.00;-2.99;20001
2;naval_base;2649.00;9.70;2768.00;-2.88;20060
2;bunker;2603.00;9.70;2761.00;4.20;0
2;bunker;2609.00;9.70;2669.00;5.76;0
2;bunker;2658.00;9.70;2682.00;2.14;0
2;bunker;2675.00;9.70;2758.00;6.26;0
2;bunker;2637.00;9.70;2719.00;1.19;0
2;bunker;2667.00;9.70;2711.00;4.20;0
2;bunker;2567.00;9.70;2729.00;0.59;0
2;bunker;2536.00;9.70;2751.00;4.71;0
2;bunker;2652.00;9.70;2743.00;5.92;0
2;bunker;2601.00;9.70;2717.00;2.65;0
2;bunker;2587.00;9.70;2764.00;5.32;0
2;bunker;2589.00;9.70;2731.00;1.70;0
2;bunker;2587.00;9.70;2714.00;5.82;0
2;bunker;2648.00;9.70;2702.00;1.10;0
2;bunker;2630.00;9.70;2756.00;3.76;0
2;bunker;2602.00;9.70;2737.00;0.14;0
2;bunker;2653.00;9.70;2749.00;3.16;0
2;bunker;2661.00;9.70;2700.00;4.37;0
2;bunker;2564.00;9.70;2748.00;2.21;0
2;bunker;2660.00;9.70;2824.00;4.88;0
2;bunker;2539.00;9.70;2691.00;0.15;0
2;bunker;2561.00;9.70;2699.00;2.81;0
2;bunker;2635.00;9.70;2752.00;0.65;0
2;bunker;2688.00;9.70;2720.00;4.78;0
2;bunker;2637.00;9.70;2733.00;4.88;0
2;bunker;2619.00;9.70;2682.00;2.72;0
2;bunker;2511.00;9.70;2641.00;5.38;0
2;coastal_bunker;2540.00;9.70;2695.00;-0.14;0
2;coastal_bunker;2578.00;9.50;2698.00;-0.32;0
2;coastal_bunker;2678.00;9.50;2862.00;-3.51;0
2;coastal_bunker;2625.00;9.70;2769.00;-3.93;0
2;coastal_bunker;2646.00;9.70;2769.00;-3.46;0
2;coastal_bunker;2514.00;9.70;2645.00;-3.82;0
2;coastal_bunker;2598.00;9.50;2699.00;0.51;0
2;coastal_bunker;2556.00;9.70;2763.00;-2.99;0
2;coastal_bunker;2610.00;9.70;2693.00;-2.23;0
2;coastal_bunker;2535.00;9.50;2753.00;-1.33;0
2;coastal_bunker;2652.00;9.70;2768.00;-2.36;0
2;coastal_bunker;2649.00;9.70;2768.00;-2.88;0
2;coastal_bunker;2597.00;9.70;2764.00;-3.86;0
2;dockyard;2633.00;9.50;2788.00;-2.03;0
2;anti_air_building;2538.00;9.70;2749.00;1.33;0
2;anti_air_building;2575.00;9.70;2729.00;5.45;0
2;anti_air_building;2662.00;9.70;2731.00;5.55;0
2;synthetic_refinery;2566.00;9.70;2745.00;3.39;0
2;fuel_silo;2662.00;9.70;2730.00;1.23;0
2;radar_station;2602.00;9.70;2747.00;0.79;0
2;rocket_site;2681.00;9.70;2684.00;5.46;0
2;nuclear_reactor;2619.00;9.70;2768.00;1.84;0
3;arms_factory;2572.00;9.70;2651.00;0.96;0
3;arms_factory;2569.00;9.70;2642.00;3.63;0
3;arms_factory;2558.00;9.70;2654.00;1.46;0
3;arms_factory;2589.00;9.70;2638.00;3.02;0
3;arms_factory;2576.00;9.70;2632.00;5.69;0
3;arms_factory;2565.00;9.70;2655.00;3.52;0
3;industrial_complex;2590.00;9.70;2628.00;3.63;0
3;industrial_complex;2589.00;9.70;2624.00;1.47;0
3;industrial_complex;2559.00;9.70;2640.00;4.13;0
3;industrial_complex;2575.00;9.70;2632.00;0.52;0
3;industrial_complex;2584.00;9.70;2627.00;2.07;0
3;industrial_complex;2599.00;9.70;2667.00;6.20;0
3;air_base;2592.00;9.70;2657.00;2.58;0
3;naval_base;2559.00;9.70;2659.00;-2.55;19671
3;naval_base;2536.00;9.70;2638.00;-3.31;19671
3;naval_base;2582.00;9.70;2674.00;-1.99;19671
3;naval_base;2544.00;9.70;2641.00;-2.63;19671
3;bunker;2568.00;9.70;2626.00;3.69;0
3;bunker;2596.00;9.70;2634.00;0.43;0
3;bunker;2570.00;9.70;2646.00;1.63;0
3;bunker;2581.00;9.70;2642.00;5.76;0
3;bunker;2554.00;9.70;2654.00;1.03;0
3;bunker;2530.00;9.70;2629.00;3.69;0
3;bunker;2596.00;9.70;2654.00;0.08;0
3;bunker;2594.00;9.70;2678.00;4.20;0
3;bunker;2557.00;9.70;2634.00;5.76;0
3;coastal_bunker;2575.00;9.70;2670.00;-1.99;0
3;coastal_bunker;2535.00;9.50;2638.00;-3.31;0
3;coastal_bunker;2551.00;9.70;2664.00;-2.55;0
3;coastal_bunker;2542.00;9.70;2640.00;-2.63;0
3;dockyard;2548.00;9.50;2656.00;-2.55;0
3;anti_air_building;2575.00;9.70;2628.00;4.71;0
3;anti_air_building;2594.00;9.70;2632.00;5.92;0
3;anti_air_building;2596.00;9.70;2659.00;2.65;0
3;synthetic_refinery;2592.00;9.70;2649.00;5.32;0
3;fuel_silo;2614.00;9.70;2622.00;1.70;0
3;radar_station;2569.00;9.70;2653.00;3.46;0
3;rocket_site;2581.00;9.70;2667.00;1.10;0
3;nuclear_reactor;2555.00;9.70;2652.00;3.76;0
4;arms_factory;2577.00;9.70;2605.00;1.46;0
4;arms_factory;2573.00;9.70;2601.00;3.02;0
4;arms_factory;2560.00;9.70;2620.00;5.69;0
4;arms_factory;2579.00;9.70;2616.00;3.52;0
4;arms_factory;2585.00;9.70;2614.00;3.63;0
4;arms_factory;2595.00;9.70;2617.00;1.47;0
4;industrial_complex;2556.00;9.70;2621.00;4.13;0
4;industrial_complex;2553.00;9.70;2601.00;0.52;0
4;industrial_complex;2581.00;9.70;2597.00;2.07;0
4;industrial_complex;2601.00;9.70;2619.00;6.20;0
4;industrial_complex;2559.00;9.70;2609.00;2.58;0
4;industrial_complex;2550.00;9.70;2608.00;5.25;0
4;air_base;2579.00;9.70;2599.00;1.98;0
4;naval_base;2520.00;9.70;2625.00;-1.99;20031
4;bunker;2543.00;9.70;2615.00;1.02;0
4;bunker;2575.00;9.70;2614.00;3.69;0
4;bunker;2586.00;9.70;2605.00;0.43;0
4;bunker;2600.00;9.70;2611.00;1.63;0
4;coastal_bunker;2521.00;9.50;2626.00;-1.99;0
4;dockyard;2519.00;9.70;2625.00;-1.99;0
4;anti_air_building;2600.00;9.70;2616.00;3.69;0
4;anti_air_building;2545.00;9.70;2621.00;0.08;0
4;anti_air_building;2551.00;9.70;2600.00;4.20;0
4;synthetic_refinery;2589.00;9.70;2596.00;5.76;0
4;fuel_silo;2590.00;9.70;2619.00;2.14;0
4;radar_station;2566.00;9.70;2607.00;4.68;0
4;rocket_site;2568.00;9.70;2607.00;1.19;0
4;nuclear_reactor;2589.00;9.70;2598.00;4.20;0
5;arms_factory;2663.00;9.70;2657.00;5.69;0
5;arms_factory;2646.00;9.70;2669.00;3.52;0
5;arms_factory;2635.00;9.70;2642.00;3.63;0
5;arms_factory;2671.00;9.70;2623.00;1.47;0
5;arms_factory;2643.00;9.70;2655.00;4.13;0
5;arms_factory;2653.00;9.70;2640.00;0.52;0
5;industrial_complex;2624.00;9.70;2648.00;2.07;0
5;industrial_complex;2663.00;9.70;2669.00;6.20;0
5;industrial_complex;2630.00;9.70;2655.00;2.58;0
5;industrial_complex;2633.00;9.70;2643.00;5.25;0
5;industrial_complex;2637.00;9.70;2664.00;1.98;0
5;industrial_complex;2638.00;9.70;2649.00;4.64;0
5;air_base;2654.00;9.70;2657.00;1.02;0
5;bunker;2647.00;9.70;2667.00;3.69;0
5;bunker;2667.00;9.70;2623.00;0.43;0
5;bunker;2605.00;9.70;2654.00;1.63;0
5;bunker;2606.00;9.70;2659.00;5.76;0
5;bunker;2669.00;9.70;2671.00;1.03;0
5;bunker;2642.00;9.70;2629.00;3.69;0
5;bunker;2667.00;9.70;2650.00;0.08;0
5;anti_air_building;2630.00;9.70;2654.00;4.20;0
5;anti_air_building;2664.00;9.70;2663.00;5.76;0
5;anti_air_building;2628.00;9.70;2664.00;2.14;0
5;synthetic_refinery;2648.00;9.70;2648.00;6.26;0
5;fuel_silo;2672.00;9.70;2656.00;1.19;0
5;radar_station;2649.00;9.70;2651.00;3.91;0
5;rocket_site;2666.00;9.70;2665.00;0.59;0
5;nuclear_reactor;2654.00;9.70;2623.00;4.71;0
6;arms_factory;2649.00;9.70;2596.00;3.63;0
6;arms_factory;2642.00;9.70;2601.00;1.47;0
6;arms_factory;2614.00;9.70;2600.00;4.13;0
6;arms_factory;2609.00;9.70;2604.00;0.52;0
6;arms_factory;2606.00;9.70;2611.00;2.07;0
6;arms_factory;2616.00;9.70;2590.00;6.20;0
6;industrial_complex;2613.00;9.70;2595.00;2.58;0
6;industrial_complex;2632.00;9.70;2599.00;5.25;0
6;industrial_complex;2656.00;9.70;2579.00;1.98;0
6;industrial_complex;2646.00;9.70;2586.00;4.64;0
6;industrial_complex;2618.00;9.70;2606.00;1.02;0
6;industrial_complex;2639.00;9.70;2613.00;3.69;0
6;air_base;2603.00;9.70;2593.00;0.43;0
6;bunker;2615.00;9.70;2597.00;1.63;0
6;bunker;2674.00;9.70;2611.00;5.76;0
6;bunker;2638.00;9.70;2611.00;1.03;0
6;bunker;2642.00;9.70;2573.00;3.69;0
6;bunker;2636.00;9.70;2602.00;0.08;0
6;bunker;2668.00;9.70;2598.00;4.20;0
6;bunker;2654.00;9.70;2588.00;5.76;0
6;anti_air_building;2659.00;9.70;2588.00;2.14;0
6;anti_air_building;2669.00;9.70;2597.00;6.26;0
6;anti_air_building;2658.00;9.70;2585.00;1.19;0
6;synthetic_refinery;2666.00;9.70;2614.00;4.20;0
6;fuel_silo;2669.00;9.70;2617.00;0.59;0
6;radar_station;2640.00;9.70;2595.00;2.05;0
6;rocket_site;2659.00;9.70;2607.00;5.92;0
6;nuclear_reactor;2662.00;9.70;2592.00;2.65;0
7;arms_factory;2767.00;9.70;2758.00;4.13;0
7;arms_factory;2774.00;9.70;2751.00;0.52;0
7;arms_factory;2764.00;9.70;2745.00;2.07;0
7;arms_factory;2696.00;9.70;2745.00;6.20;0
7;arms_factory;2692.00;9.70;2727.00;2.58;0
7;arms_factory;2748.00;9.70;2752.00;5.25;0
7;industrial_complex;2745.00;9.70;2793.00;1.98;0
7;industrial_complex;2735.00;9.70;2786.00;4.64;0
7;industrial_complex;2772.00;9.70;2776.00;1.02;0
7;industrial_complex;2790.00;9.70;2760.00;3.69;0
7;industrial_complex;2729.00;9.70;2763.00;0.43;0
7;industrial_complex;2720.00;9.70;2762.00;1.63;0
7;air_base;2712.00;9.70;2749.00;5.76;0
7;naval_base;2710.00;9.70;2764.00;-3.61;19849
7;naval_base;2725.00;9.70;2772.00;-2.55;19849
7;naval_base;2725.00;9.50;2806.00;-2.25;20057
7;naval_base;2681.00;9.70;2764.00;-3.22;19788
7;bunker;2793.00;9.70;2753.00;5.76;0
7;bunker;2747.00;9.70;2797.00;2.14;0
7;bunker;2735.00;9.70;2752.00;6.26;0
7;bunker;2753.00;9.70;2753.00;1.19;0
7;bunker;2765.00;9.70;2781.00;4.20;0
7;bunker;2737.00;9.70;2763.00;0.59;0
7;bunker;2717.00;9.70;2744.00;4.71;0
7;bunker;2712.00;9.70;2752.00;5.92;0
7;bunker;2676.00;9.70;2725.00;2.65;0
7;bunker;2696.00;9.70;2756.00;5.32;0
7;coastal_bunker;2715.00;9.70;2768.00;-3.61;0
7;coastal_bunker;2676.00;9.70;2763.00;-3.22;0
7;coastal_bunker;2729.00;9.50;2793.00;-1.76;0
7;coastal_bunker;2729.00;9.50;2775.00;-2.55;0
7;dockyard;2702.00;9.70;2763.00;-1.97;0
7;anti_air_building;2739.00;9.70;2732.00;3.16;0
7;anti_air_building;2771.00;9.70;2752.00;4.37;0
7;anti_air_building;2778.00;9.70;2742.00;2.21;0
7;synthetic_refinery;2708.00;9.70;2746.00;4.88;0
7;fuel_silo;2694.00;9.70;2734.00;0.15;0
7;radar_station;2735.00;9.70;2764.00;2.24;0
7;rocket_site;2729.00;9.70;2795.00;0.65;0
7;nuclear_reactor;2740.00;9.70;2787.00;4.78;0
8;arms_factory;2749.00;9.70;2651.00;6.20;0
8;arms_factory;2736.00;9.70;2699.00;2.58;0
8;arms_factory;2747.00;9.70;2684.00;5.25;0
8;arms_factory;2705.00;9.70;2691.00;1.98;0
8;arms_factory;2758.00;9.70;2716.00;4.64;0
8;arms_factory;2764.00;9.70;2674.00;1.02;0
8;industrial_complex;2697.00;9.70;2684.00;3.69;0
8;industrial_complex;2736.00;9.70;2676.00;0.43;0
8;industrial_complex;2748.00;9.70;2665.00;1.63;0
8;industrial_complex;2736.00;9.70;2699.00;5.76;0
8;industrial_complex;2747.00;9.70;2684.00;1.03;0
8;industrial_complex;2739.00;9.70;2657.00;3.69;0
8;air_base;2735.00;9.70;2691.00;0.08;0
8;bunker;2764.00;9.70;2674.00;4.20;0
8;bunker;2754.00;9.70;2712.00;5.76;0
8;bunker;2691.00;9.70;2688.00;2.14;0
8;bunker;2708.00;9.70;2705.00;6.26;0
8;bunker;2713.00;9.70;2731.00;1.19;0
8;bunker;2760.00;9.70;2729.00;4.20;0
8;bunker;2725.00;9.70;2725.00;0.59;0
8;bunker;2725.00;9.70;2663.00;4.71;0
8;bunker;2775.00;9.70;2721.00;5.92;0
8;bunker;2735.00;9.70;2695.00;2.65;0
8;bunker;2718.00;9.70;2697.00;5.32;0
8;bunker;2701.00;9.70;2672.00;1.70;0
8;anti_air_building;2699.00;9.70;2697.00;5.82;0
8;anti_air_building;2737.00;9.70;2687.00;1.10;0
8;anti_air_building;2733.00;9.70;2658.00;3.76;0
8;synthetic_refinery;2734.00;9.70;2716.00;0.14;0
8;fuel_silo;2729.00;9.70;2678.00;3.16;0
8;radar_station;2736.00;9.70;2695.00;3.76;0
8;rocket_site;2721.00;9.70;2707.00;2.21;0
8;nuclear_reactor;2726.00;9.70;2669.00;4.88;0
9;arms_factory;2683.00;9.70;2636.00;5.25;0
9;arms_factory;2701.00;9.70;2628.00;1.98;0
9;arms_factory;2724.00;9.70;2634.00;4.64;0
9;arms_factory;2728.00;9.70;2633.00;1.02;0
9;arms_factory;2708.00;9.70;2663.00;3.69;0
9;arms_factory;2703.00;9.70;2662.00;0.43;0
9;industrial_complex;2712.00;9.70;2632.00;1.63;0
9;industrial_complex;2677.00;9.70;2635.00;5.76;0
9;industrial_complex;2678.00;9.70;2634.00;1.03;0
9;industrial_complex;2681.00;9.70;2623.00;3.69;0
9;industrial_complex;2702.00;9.70;2643.00;0.08;0
9;industrial_complex;2731.00;9.70;2643.00;4.20;0
9;air_base;2669.00;9.70;2639.00;5.76;0
9;bunker;2694.00;9.70;2630.00;2.14;0
9;bunker;2719.00;9.70;2651.00;6.26;0
9;bunker;2687.00;9.70;2657.00;1.19;0
9;bunker;2713.00;9.70;2636.00;4.20;0
9;bunker;2683.00;9.70;2646.00;0.59;0
9;bunker;2699.00;9.70;2634.00;4.71;0
9;bunker;2706.00;9.70;2634.00;5.92;0
9;anti_air_building;2700.00;9.70;2624.00;2.65;0
9;anti_air_building;2719.00;9.70;2631.00;5.32;0
9;anti_air_building;2689.00;9.70;2657.00;1.70;0
9;synthetic_refinery;2706.00;9.70;2659.00;5.82;0
9;fuel_silo;2709.00;9.70;2629.00;1.10;0
9;radar_station;2702.00;9.70;2644.00;1.59;0
9;rocket_site;2672.00;9.70;2628.00;0.14;0
9;nuclear_reactor;2700.00;9.70;2664.00;3.16;0
10;arms_factory;2712.00;9.70;2574.00;4.64;0
10;arms_factory;2702.00;9.70;2574.00;1.02;0
10;arms_factory;2698.00;9.70;2572.00;3.69;0
10;arms_factory;2710.00;9.70;2600.00;0.43;0
10;arms_factory;2683.00;9.70;2587.00;1.63;0
10;arms_factory;2693.00;9.70;2585.00;5.76;0
10;industrial_complex;2713.00;9.70;2569.00;1.03;0
10;industrial_complex;2722.00;9.70;2608.00;3.69;0
10;industrial_complex;2696.00;9.70;2570.00;0.08;0
10;industrial_complex;2682.00;9.70;2600.00;4.20;0
10;industrial_complex;2677.00;9.70;2577.00;5.76;0
10;industrial_complex;2701.00;9.70;2583.00;2.14;0
10;air_base;2714.00;9.70;2609.00;6.26;0
10;bunker;2723.00;9.70;2601.00;1.19;0
10;bunker;2697.00;9.70;2603.00;4.20;0
10;bunker;2711.00;9.70;2591.00;0.59;0
10;bunker;2676.00;9.70;2586.00;4.71;0
10;bunker;2710.00;9.70;2567.00;5.92;0
10;bunker;2709.00;9.70;2568.00;2.65;0
10;bunker;2687.00;9.70;2578.00;5.32;0
10;bunker;2685.00;9.70;2571.00;1.70;0
10;anti_air_building;2720.00;9.70;2580.00;5.82;0
10;anti_air_building;2698.00;9.70;2599.00;1.10;0
10;anti_air_building;2694.00;9.70;2609.00;3.76;0
10;synthetic_refinery;2691.00;9.70;2607.00;0.14;0
10;fuel_silo;2693.00;9.70;2592.00;3.16;0
10;radar_station;2699.00;9.70;2589.00;3.76;0
10;rocket_site;2700.00;9.70;2568.00;2.21;0
10;nuclear_reactor;2699.00;9.70;2597.00;4.88;0
11;arms_factory;2762.00;9.70;2650.00;3.69;0
11;arms_factory;2752.00;9.70;2630.00;0.43;0
11;arms_factory;2766.00;9.70;2659.00;1.63;0
11;arms_factory;2747.00;9.70;2620.00;5.76;0
11;arms_factory;2762.00;9.70;2638.00;1.03;0
11;arms_factory;2759.00;9.70;2622.00;3.69;0
11;industrial_complex;2749.00;9.70;2637.00;0.08;0
11;industrial_complex;2812.00;9.70;2633.00;4.20;0
11;industrial_complex;2808.00;9.70;2647.00;5.76;0
11;industrial_complex;2796.00;9.70;2637.00;2.14;0
11;industrial_complex;2777.00;9.70;2659.00;6.26;0
11;industrial_complex;2776.00;9.70;2648.00;1.19;0
11;air_base;2757.00;9.70;2646.00;4.20;0
11;bunker;2781.00;9.70;2621.00;0.59;0
11;bunker;2808.00;9.70;2641.00;4.71;0
11;bunker;2770.00;9.70;2659.00;5.92;0
11;bunker;2755.00;9.70;2645.00;2.65;0
11;bunker;2774.00;9.70;2624.00;5.32;0
11;bunker;2756.00;9.70;2620.00;1.70;0
11;bunker;2789.00;9.70;2649.00;5.82;0
11;anti_air_building;2794.00;9.70;2645.00;1.10;0
11;anti_air_building;2810.00;9.70;2636.00;3.76;0
11;anti_air_building;2773.00;9.70;2655.00;0.14;0
11;synthetic_refinery;2778.00;9.70;2644.00;3.16;0
11;fuel_silo;2787.00;9.70;2662.00;4.37;0
11;radar_station;2769.00;9.70;2646.00;1.52;0
11;rocket_site;2767.00;9.70;2650.00;4.88;0
11;nuclear_reactor;2798.00;9.70;2624.00;0.15;0
12;arms_factory;2763.00;9.70;2613.00;1.63;0
12;arms_factory;2755.00;9.70;2616.00;5.76;0
12;arms_factory;2745.00;9.70;2617.00;1.03;0
12;arms_factory;2790.00;9.70;2617.00;3.69;0
12;arms_factory;2771.00;9.70;2608.00;0.08;0
12;arms_factory;2756.00;9.70;2608.00;4.20;0
12;industrial_complex;2743.00;9.70;2614.00;5.76;0
12;industrial_complex;2772.00;9.70;2614.00;2.14;0
12;industrial_complex;2729.00;9.70;2606.00;6.26;0
12;industrial_complex;2757.00;9.70;2604.00;1.19;0
12;industrial_complex;2809.00;9.70;2622.00;4.20;0
12;industrial_complex;2767.00;9.70;2612.00;0.59;0
12;air_base;2737.00;9.70;2600.00;4.71;0
12;bunker;2740.00;9.70;2616.00;5.92;0
12;bunker;2800.00;9.70;2618.00;2.65;0
12;bunker;2741.00;9.70;2596.00;5.32;0
12;bunker;2758.00;9.70;2607.00;1.70;0
12;anti_air_building;2736.00;9.70;2613.00;5.82;0
12;anti_air_building;2759.00;9.70;2615.00;1.10;0
12;anti_air_building;2769.00;9.70;2603.00;3.76;0
12;synthetic_refinery;2743.00;9.70;2603.00;0.14;0
12;fuel_silo;2735.00;9.70;2609.00;3.16;0
12;radar_station;2766.00;9.70;2609.00;3.76;0
12;rocket_site;2755.00;9.70;2616.00;2.21;0
12;nuclear_reactor;2745.00;9.70;2617.00;4.88;0
13;arms_factory;2806.00;9.70;2733.00;1.03;0
13;arms_factory;2849.00;9.70;2724.00;3.69;0
13;arms_factory;2770.00;9.70;2692.00;0.08;0
13;arms_factory;2827.00;9.70;2749.00;4.20;0
13;arms_factory;2821.00;9.70;2681.00;5.76;0
13;arms_factory;2789.00;9.70;2704.00;2.14;0
13;industrial_complex;2814.00;9.70;2669.00;6.26;0
13;industrial_complex;2825.00;9.70;2723.00;1.19;0
13;industrial_complex;2837.00;9.70;2716.00;4.20;0
13;industrial_complex;2822.00;9.70;2731.00;0.59;0
13;industrial_complex;2797.00;9.70;2715.00;4.71;0
13;industrial_complex;2811.00;9.70;2760.00;5.92;0
13;air_base;2799.00;9.70;2738.00;2.65;0
13;bunker;2846.00;9.70;2728.00;5.32;0
13;bunker;2815.00;9.70;2704.00;1.70;0
13;bunker;2811.00;9.70;2720.00;5.82;0
13;bunker;2829.00;9.70;2723.00;1.10;0
13;bunker;2819.00;9.70;2760.00;3.76;0
13;bunker;2783.00;9.70;2695.00;0.14;0
13;bunker;2788.00;9.70;2704.00;3.16;0
13;bunker;2794.00;9.70;2660.00;4.37;0
13;bunker;2769.00;9.70;2690.00;2.21;0
13;bunker;2842.00;9.70;2704.00;4.88;0
13;bunker;2843.00;9.70;2734.00;0.15;0
13;bunker;2815.00;9.70;2673.00;2.81;0
13;anti_air_building;2850.00;9.70;2732.00;0.65;0
13;anti_air_building;2818.00;9.70;2741.00;4.78;0
13;anti_air_building;2830.00;9.70;2752.00;4.88;0
13;synthetic_refinery;2815.00;9.70;2686.00;2.72;0
13;fuel_silo;2788.00;9.70;2691.00;5.38;0
13;radar_station;2809.00;9.70;2713.00;0.30;0
13;rocket_site;2785.00;9.70;2699.00;3.32;0
13;nuclear_reactor;2806.00;9.70;2711.00;1.17;0
14;arms_factory;2790.00;9.70;2813.00;0.08;0
14;arms_factory;2804.00;9.70;2818.00;4.20;0
14;arms_factory;2799.00;9.70;2824.00;5.76;0
14;arms_factory;2746.00;9.70;2855.00;2.14;0
14;arms_factory;2743.00;9.70;2862.00;6.26;0
14;arms_factory;2772.00;9.70;2839.00;1.19;0
14;industrial_complex;2770.00;9.70;2835.00;4.20;0
14;industrial_complex;2795.00;9.70;2808.00;0.59;0
14;industrial_complex;2796.00;9.70;2788.00;4.71;0
14;industrial_complex;2788.00;9.70;2785.00;5.92;0
14;industrial_complex;2753.00;9.70;2813.00;2.65;0
14;industrial_complex;2749.00;9.70;2816.00;5.32;0
14;air_base;2789.00;9.70;2816.00;1.70;0
14;naval_base;2726.00;9.50;2848.00;-2.55;19869
14;naval_base;2723.00;9.50;2815.00;-1.57;20057
14;naval_base;2730.00;9.50;2852.00;-1.49;19869
14;bunker;2745.00;9.70;2867.00;0.14;0
14;bunker;2802.00;9.70;2762.00;3.16;0
14;bunker;2768.00;9.70;2836.00;4.37;0
14;bunker;2776.00;9.70;2794.00;2.21;0
14;bunker;2795.00;9.70;2818.00;4.88;0
14;bunker;2745.00;9.70;2823.00;0.15;0
14;bunker;2730.00;9.70;2816.00;2.81;0
14;bunker;2774.00;9.70;2789.00;0.65;0
14;bunker;2762.00;9.70;2816.00;4.78;0
14;bunker;2796.00;9.70;2809.00;4.88;0
14;bunker;2790.00;9.70;2835.00;2.72;0
14;bunker;2750.00;9.70;2839.00;5.38;0
14;bunker;2736.00;9.70;2828.00;1.77;0
14;bunker;2793.00;9.70;2798.00;3.32;0
14;bunker;2797.00;9.70;2765.00;1.17;0
14;bunker;2777.00;9.70;2848.00;2.38;0
14;coastal_bunker;2723.00;9.50;2814.00;-1.57;0
14;coastal_bunker;2728.00;9.50;2849.00;-2.55;0
14;coastal_bunker;2730.00;9.50;2852.00;-1.49;0
14;dockyard;2724.00;9.70;2847.00;-2.55;0
14;anti_air_building;2745.00;9.70;2828.00;3.84;0
14;anti_air_building;2796.00;9.70;2828.00;0.22;0
14;anti_air_building;2799.00;9.70;2837.00;2.88;0
14;synthetic_refinery;2741.00;9.70;2815.00;0.72;0
14;fuel_silo;2737.00;9.70;2813.00;2.28;0
14;radar_station;2766.00;9.70;2815.00;4.18;0
14;rocket_site;2778.00;9.70;2803.00;1.33;0
14;nuclear_reactor;2780.00;9.70;2801.00;5.45;0
15;arms_factory;2788.00;9.70;2852.00;5.76;0
15;arms_factory;2780.00;9.70;2894.00;2.14;0
15;arms_factory;2796.00;9.70;2851.00;6.26;0
15;arms_factory;2751.00;9.70;2927.00;1.19;0
15;arms_factory;2796.00;9.70;2850.00;4.20;0
15;arms_factory;2730.00;9.70;2910.00;0.59;0
15;industrial_complex;2744.00;9.70;2903.00;4.71;0
15;industrial_complex;2742.00;9.70;2909.00;5.92;0
15;industrial_complex;2728.00;9.70;2903.00;2.65;0
15;industrial_complex;2765.00;9.70;2895.00;5.32;0
15;industrial_complex;2737.00;9.70;2902.00;1.70;0
15;industrial_complex;2749.00;9.70;2895.00;5.82;0
